,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,DataType,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
299,1313,0,0,3,0,3,3,310.0,512.0,0,1,1.0,0.0,3,491.0,1,2,2,0,4,0,4,3,13,14,1,1,1,6,610.0,2.0,1313,1,1,4,2,1760,1,2,3,0,9350,4,3,0,20,3,217.0,1,0,2,12,28,6,5,2,0,1,1,4,,8,121,6,1313.0,172,1961,1995,2009
300,1292,0,0,3,0,3,3,998.0,0.0,3,5,1.0,0.0,3,294.0,1,2,2,0,4,0,2,3,6,6,2,1,1,6,520.0,2.0,1292,1,1,4,2,1761,1,3,3,0,10500,4,0,0,20,3,144.0,3,0,7,12,32,5,5,2,0,1,1,0,,0,92,6,1292.0,0,1964,1964,2009
301,825,1315,0,4,0,3,3,388.0,0.0,0,5,0.0,0.0,3,356.0,1,2,2,0,4,264,2,3,8,8,1,1,2,6,549.0,2.0,2140,1,1,4,5,1762,1,3,3,0,8970,0,0,0,60,3,0.0,2,0,6,12,40,6,5,2,0,1,1,4,,8,0,7,744.0,0,1965,1965,2009
302,1576,0,0,4,0,3,1,568.0,0.0,0,5,1.0,0.0,3,640.0,1,2,2,0,4,0,4,3,6,6,1,1,1,6,368.0,2.0,1576,0,1,0,7,1763,1,2,3,0,11475,0,3,0,80,3,90.0,1,0,9,12,0,6,6,2,0,1,3,4,,8,0,7,1208.0,85,1961,1961,2009
303,960,0,0,2,0,3,3,100.0,247.0,4,0,1.0,0.0,3,613.0,1,2,2,0,4,0,4,3,13,14,0,1,1,6,330.0,1.0,960,0,1,2,2,1764,1,3,3,0,9768,4,3,0,20,3,0.0,2,0,2,12,70,5,5,2,0,1,1,4,,8,0,5,960.0,0,1955,1955,2009
304,1691,0,0,2,0,3,3,1173.0,0.0,4,5,1.0,0.0,3,507.0,1,1,2,0,4,260,4,2,2,2,0,1,1,6,550.0,2.0,1691,0,1,4,2,1765,1,3,3,0,9900,4,3,0,20,3,0.0,2,0,4,12,67,5,6,2,0,1,1,4,,8,0,5,1680.0,0,1967,1967,2009
305,1453,0,0,3,0,3,3,1312.0,0.0,4,5,1.0,0.0,3,141.0,1,2,2,0,4,0,4,3,8,8,1,1,2,6,530.0,2.0,1453,0,1,0,2,1766,1,3,3,0,10573,0,0,0,20,3,3.0,1,0,4,12,49,6,6,2,0,1,3,4,,8,288,6,1453.0,0,1961,1961,2009
306,1567,0,0,2,0,3,3,1387.0,0.0,0,5,1.0,0.0,3,175.0,1,2,2,0,4,0,2,3,8,8,2,1,2,6,542.0,2.0,1567,0,1,2,2,1767,1,2,3,0,14695,4,0,0,20,3,210.0,1,0,7,12,110,8,6,2,0,1,1,4,,8,342,5,1562.0,0,1966,2008,2009
307,1144,0,0,3,0,3,3,856.0,0.0,0,5,1.0,0.0,3,313.0,1,2,2,0,4,0,4,2,13,14,0,1,1,6,286.0,1.0,1144,0,1,4,2,1768,1,3,3,0,8760,4,3,0,20,3,164.0,1,0,6,12,0,7,5,2,0,1,1,4,,8,0,6,1169.0,257,1956,1956,2009
308,1329,0,0,3,0,3,3,544.0,0.0,1,5,0.0,0.0,3,785.0,1,2,2,0,4,203,4,3,9,10,2,1,1,6,441.0,2.0,1329,1,1,2,2,1769,1,3,3,0,12285,4,0,0,20,3,128.0,1,0,8,12,0,6,7,2,0,1,1,4,,8,0,5,1329.0,0,1960,1960,2009
309,988,0,0,3,0,3,3,708.0,0.0,0,5,1.0,0.0,3,280.0,1,2,2,0,4,0,4,2,8,8,0,1,2,6,297.0,1.0,988,0,1,4,2,1770,1,2,3,0,9240,4,0,0,20,3,0.0,2,0,6,12,0,8,6,2,0,1,3,4,,8,0,6,988.0,156,1959,1998,2009
310,1202,0,0,3,0,3,3,435.0,202.0,4,1,0.0,1.0,3,565.0,1,2,2,0,4,120,4,3,3,3,0,1,1,6,304.0,1.0,1202,0,1,4,2,1771,1,3,3,0,8750,4,3,0,20,3,0.0,2,0,11,12,35,5,5,2,0,1,1,0,,0,0,6,1202.0,0,1956,1956,2009
311,1382,0,0,3,0,3,3,172.0,483.0,4,3,0.0,1.0,3,727.0,1,2,2,0,0,0,4,3,0,0,0,1,1,6,350.0,1.0,1382,0,1,2,2,1772,1,2,3,0,8750,4,3,0,20,3,0.0,2,0,7,12,0,5,5,2,0,1,1,4,,8,0,6,1382.0,280,1955,1955,2009
312,1200,0,0,3,0,3,3,155.0,750.0,4,3,1.0,0.0,3,295.0,1,2,2,0,4,140,4,3,9,10,2,1,1,6,294.0,1.0,1200,0,1,4,2,1773,1,3,3,0,10400,0,3,0,20,3,0.0,2,0,11,12,189,5,4,2,0,1,1,3,,8,0,6,1200.0,0,1956,1956,2009
313,1866,0,0,4,2,3,3,0.0,0.0,5,5,0.0,0.0,3,1866.0,1,2,2,0,4,0,4,3,13,14,0,2,2,6,495.0,2.0,1866,0,1,0,2,1774,2,3,3,0,9482,4,3,0,90,3,657.0,1,0,12,12,0,4,5,2,0,1,3,4,,8,0,8,1866.0,0,1958,1958,2009
314,1062,0,0,3,0,3,3,490.0,0.0,0,5,1.0,0.0,3,572.0,1,2,2,0,4,0,4,3,8,8,0,1,1,6,297.0,1.0,1062,0,1,2,2,1775,1,3,3,0,8128,1,0,0,20,3,80.0,1,0,2,12,0,7,6,2,0,1,3,4,,8,0,6,1062.0,0,1954,1954,2009
315,1112,0,0,2,0,3,3,308.0,0.0,4,5,0.0,0.0,3,323.0,1,2,2,0,0,0,4,3,8,8,0,1,1,6,480.0,2.0,1112,0,1,4,2,1776,1,3,3,0,13070,0,3,0,20,3,0.0,2,0,10,12,0,5,5,2,0,1,3,4,,8,255,5,631.0,0,1951,1951,2009
316,793,0,0,2,0,3,3,700.0,0.0,1,5,1.0,0.0,3,93.0,1,2,2,0,4,0,2,3,8,8,0,1,1,6,240.0,1.0,793,0,1,4,2,1777,1,1,3,0,8480,0,3,0,30,3,0.0,2,0,8,12,0,6,5,2,0,1,1,4,,8,0,4,793.0,0,1945,1950,2009
317,1031,0,0,2,0,3,3,931.0,0.0,2,5,1.0,0.0,3,100.0,1,2,2,0,4,0,4,2,13,14,0,1,1,6,230.0,1.0,1031,0,1,2,2,1778,1,2,3,0,7626,4,3,0,20,3,0.0,2,0,3,12,0,8,5,2,0,1,3,4,,8,0,5,1031.0,0,1952,2005,2009
318,1210,0,0,2,0,4,4,0.0,0.0,6,6,0.0,0.0,4,0.0,1,2,2,0,0,100,4,3,13,14,0,3,1,6,616.0,1.0,1210,1,1,4,2,1779,1,3,3,0,9533,4,3,0,20,3,140.0,1,0,8,12,0,5,5,2,0,1,3,4,,3,0,7,0.0,208,1953,1953,2009
319,801,726,0,3,0,3,2,699.0,0.0,0,5,1.0,0.0,3,0.0,1,0,2,0,0,134,4,3,14,15,1,1,1,6,410.0,2.0,1527,1,1,0,5,1780,1,3,3,0,11419,0,3,0,60,3,0.0,2,0,12,12,0,7,7,2,0,1,1,4,,8,0,6,699.0,0,1948,1999,2009
320,1200,0,0,3,0,3,3,390.0,0.0,1,5,0.0,0.0,3,810.0,1,2,2,0,4,0,4,3,13,14,0,1,1,6,246.0,1.0,1200,0,1,4,2,1781,1,3,3,0,9600,4,3,0,20,3,0.0,2,0,8,12,0,6,5,2,0,1,1,4,,8,0,6,1200.0,126,1950,1950,2009
321,792,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,3,792.0,1,2,2,0,0,0,4,3,8,8,0,1,1,6,366.0,1.0,792,0,1,2,2,1782,1,3,3,0,5470,4,3,0,20,3,0.0,2,0,8,17,90,5,3,2,0,1,1,4,,8,0,4,792.0,0,1958,1958,2009
322,676,676,0,4,0,3,3,0.0,0.0,5,5,0.0,1.0,3,676.0,1,2,2,0,4,128,2,3,12,13,0,0,2,6,720.0,2.0,1352,0,1,0,5,1783,1,2,3,0,10800,4,3,0,60,3,0.0,2,0,8,17,0,7,5,2,0,1,1,4,,8,0,7,676.0,187,1939,2006,2009
323,717,322,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,1,405.0,1,2,2,0,4,168,2,2,8,8,0,0,1,6,281.0,1.0,1039,0,1,2,5,1784,1,3,3,0,8146,0,3,0,70,3,0.0,2,0,5,17,0,8,4,0,0,1,1,4,,8,111,6,405.0,0,1900,2003,2009
324,1078,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,1054.0,1,2,2,0,4,0,4,3,8,8,0,0,1,6,264.0,1.0,1078,0,1,0,2,1785,1,0,3,0,10230,4,3,0,30,3,0.0,2,0,12,17,0,7,5,0,0,1,1,4,,8,112,6,1054.0,0,1925,1950,2009
325,1313,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,1313.0,1,2,2,0,4,432,4,3,8,8,1,0,2,3,528.0,2.0,2377,0,1,4,0,1786,1,2,3,0,10410,4,3,1064,50,3,0.0,2,0,6,17,0,5,4,2,0,1,1,4,,8,0,8,1313.0,0,1915,1950,2009
326,930,760,0,4,0,3,3,0.0,0.0,5,5,0.0,0.0,3,560.0,1,0,2,0,4,112,2,2,12,13,0,2,2,6,624.0,2.0,1690,0,1,0,5,1787,1,2,3,0,7200,0,3,0,70,3,0.0,2,0,8,17,0,9,7,2,0,1,1,4,,8,0,5,560.0,0,1910,2008,2009
327,599,0,0,2,0,3,3,0.0,0.0,5,5,1.0,0.0,1,416.0,0,0,2,0,0,0,4,1,11,12,0,2,1,6,0.0,0.0,599,0,1,2,2,1788,1,2,3,0,5400,4,3,0,30,3,0.0,2,0,6,17,81,5,2,0,0,1,1,4,,8,0,4,416.0,0,1940,1950,2009
328,846,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,3,720.0,0,2,2,0,4,0,4,3,13,14,0,0,1,6,576.0,2.0,846,0,1,4,2,1789,1,2,3,0,10800,4,3,0,30,3,0.0,2,0,6,17,0,7,5,0,0,1,1,4,,8,0,4,720.0,0,1920,1950,2009
329,725,0,0,1,0,3,3,0.0,0.0,5,5,0.0,0.0,3,630.0,1,2,2,0,0,0,4,3,12,13,0,0,1,6,320.0,1.0,725,1,1,4,2,1790,1,3,3,0,10800,0,3,0,30,3,0.0,2,0,11,17,30,5,3,2,0,1,1,4,,8,0,4,630.0,0,1890,1998,2009
330,1248,1296,0,6,2,3,3,0.0,0.0,5,5,0.0,0.0,3,1248.0,1,0,2,0,4,0,4,3,8,8,0,1,2,6,907.0,3.0,2544,2,1,4,5,1791,2,3,3,0,9671,0,3,0,90,3,480.0,3,0,8,12,0,5,6,2,0,1,1,4,,8,0,12,1248.0,0,1969,1969,2009
331,1380,0,0,3,0,3,3,384.0,0.0,4,5,0.0,0.0,3,996.0,1,2,2,0,4,0,4,3,6,6,0,1,1,6,364.0,1.0,1380,1,1,1,2,1792,1,3,3,0,10143,4,3,0,20,3,295.0,1,0,6,12,0,7,6,2,0,1,1,4,,8,216,6,1380.0,0,1963,1963,2009
332,1040,0,0,3,0,0,3,872.0,60.0,1,4,1.0,0.0,3,108.0,1,2,2,0,4,156,4,1,6,6,1,1,1,2,480.0,2.0,1040,0,1,2,2,1793,1,3,3,0,11500,4,0,0,20,3,0.0,2,0,5,12,0,4,6,2,0,1,1,4,,8,0,6,1040.0,0,1967,1967,2009
333,951,0,0,2,0,3,2,745.0,0.0,2,5,1.0,0.0,3,206.0,1,2,2,0,4,42,2,2,13,14,0,1,1,6,480.0,2.0,951,0,1,2,2,1794,1,2,3,0,8010,4,3,0,20,3,0.0,2,450,9,12,0,9,6,2,0,1,3,4,,8,0,6,951.0,0,1958,2007,2009
334,1105,0,0,3,0,3,3,546.0,0.0,4,5,0.0,0.0,3,559.0,1,2,2,0,0,0,4,3,9,10,0,1,1,6,308.0,1.0,1105,0,1,2,2,1795,1,3,3,0,10454,0,0,0,20,3,143.0,3,0,4,12,0,6,6,2,0,1,3,4,,8,0,5,1105.0,0,1957,1957,2009
335,1142,0,0,2,0,3,1,0.0,0.0,5,5,0.0,0.0,2,160.0,1,2,2,0,4,64,4,3,13,14,1,1,1,6,384.0,1.0,1142,0,1,1,2,1796,1,3,1,1,9000,4,0,0,20,3,82.0,1,0,4,12,28,6,6,2,0,5,0,4,,8,0,5,160.0,0,1958,1958,2009
336,765,368,0,3,0,3,0,621.0,0.0,4,5,0.0,0.0,3,174.0,0,0,2,0,4,0,4,3,13,14,0,1,1,6,900.0,2.0,1133,0,1,2,0,1797,1,3,3,0,8064,4,3,0,50,3,0.0,2,0,12,12,0,5,6,2,0,1,1,0,,0,231,5,795.0,0,1950,1950,2009
337,1041,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,1041.0,1,2,2,0,4,0,4,3,3,3,0,1,1,6,294.0,1.0,1041,0,1,2,2,1798,1,3,3,0,7350,4,3,0,20,3,0.0,2,0,3,12,0,6,5,2,0,1,3,4,,8,0,6,1041.0,0,1958,1958,2009
338,732,0,0,2,0,1,3,630.0,102.0,0,1,1.0,0.0,3,0.0,1,2,2,0,4,0,2,3,8,8,0,1,1,6,240.0,1.0,732,0,1,4,2,1799,1,3,3,0,7200,0,3,0,20,3,0.0,2,0,9,12,68,7,5,2,0,1,1,4,,8,0,4,732.0,0,1952,1952,2009
339,1183,0,0,3,0,3,0,433.0,95.0,2,4,1.0,0.0,2,0.0,1,2,2,0,4,0,4,3,3,10,0,1,1,6,288.0,1.0,1183,0,1,4,7,1800,1,3,3,0,8000,4,3,0,80,3,0.0,2,0,7,12,0,5,5,2,0,1,1,4,,8,0,6,528.0,0,1959,1959,2009
340,832,629,0,4,0,3,3,0.0,0.0,5,5,0.0,0.0,3,832.0,1,0,2,0,1,0,4,3,8,8,0,1,2,6,384.0,1.0,1461,0,1,4,0,1801,1,3,3,0,10800,4,3,0,50,3,0.0,2,0,8,12,204,7,4,2,0,1,1,4,,8,0,6,832.0,0,1949,1996,2009
341,1064,0,0,3,0,3,3,120.0,0.0,3,5,0.0,0.0,3,744.0,1,0,2,0,4,0,4,3,8,8,0,1,1,6,576.0,2.0,1495,0,1,4,0,1802,1,3,3,0,8064,0,3,431,50,3,0.0,2,0,8,12,36,7,6,2,0,1,1,0,,0,0,6,864.0,180,1948,1994,2009
342,993,813,0,4,0,3,3,0.0,0.0,5,5,0.0,0.0,3,780.0,1,2,2,0,4,0,4,3,6,6,0,1,1,6,483.0,2.0,1806,1,1,4,5,1803,1,3,3,0,7570,0,3,0,60,3,420.0,1,0,3,12,55,5,6,2,0,1,1,4,,8,0,8,780.0,0,1964,1964,2009
343,941,0,0,2,2,3,0,941.0,0.0,2,5,1.0,0.0,2,0.0,1,2,2,0,4,0,2,3,9,10,0,1,1,6,564.0,2.0,941,0,1,2,6,1804,1,2,3,0,8604,4,0,0,90,3,124.0,1,0,11,12,40,7,5,2,0,1,1,4,,8,0,4,941.0,0,1978,1978,2009
344,1045,0,0,3,0,3,3,826.0,0.0,1,5,1.0,0.0,3,219.0,1,2,2,0,4,0,4,3,6,6,1,1,1,6,264.0,1.0,1045,0,1,4,2,1805,1,3,3,0,7936,4,3,0,20,3,0.0,2,0,4,12,0,6,6,2,0,1,3,4,,8,0,6,1045.0,0,1963,1963,2009
345,861,517,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,901.0,1,2,2,0,4,40,4,3,13,14,0,2,1,6,162.0,1.0,1378,0,1,2,0,1806,1,2,3,0,4080,4,3,0,50,4,0.0,2,0,6,17,0,8,6,1,0,1,1,4,,8,0,6,901.0,54,1935,1998,2009
346,972,972,0,4,2,3,2,633.0,0.0,3,5,1.0,0.0,3,339.0,0,2,2,0,0,169,4,3,13,14,0,1,2,6,324.0,2.0,1944,0,1,2,5,1807,2,3,3,0,10307,4,3,0,90,4,0.0,2,0,6,17,28,5,6,0,0,1,1,4,,8,0,12,972.0,0,1910,1950,2009
347,810,496,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,240.0,1,2,2,0,4,0,2,3,12,13,0,1,1,6,472.0,2.0,1306,1,1,4,0,1808,1,2,3,0,15660,4,3,0,50,4,0.0,2,0,7,17,0,8,5,0,0,1,1,4,,8,0,6,240.0,0,1910,2003,2009
348,764,700,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,504.0,1,2,2,0,4,176,4,2,12,13,0,1,2,6,0.0,0.0,1464,0,1,0,5,1809,1,3,3,0,9900,0,3,0,70,4,0.0,2,0,3,17,0,8,5,0,0,1,1,4,,8,0,7,504.0,0,1910,2002,2009
349,868,690,0,3,0,3,3,421.0,0.0,0,5,0.0,0.0,3,269.0,1,2,2,0,0,0,4,3,13,14,1,0,1,6,400.0,2.0,1558,1,1,4,5,1810,1,3,3,0,6406,4,3,0,70,4,0.0,2,0,10,17,36,6,5,2,0,1,1,4,,8,182,7,690.0,0,1939,1950,2009
350,1101,600,0,4,1,2,3,0.0,0.0,5,5,0.0,0.0,1,600.0,0,0,2,0,4,148,4,1,0,0,0,0,2,6,0.0,0.0,1701,0,1,2,5,1811,2,1,3,0,7627,0,3,0,190,4,0.0,2,0,10,17,0,6,4,0,0,1,1,4,,8,0,8,600.0,0,1920,1950,2009
351,801,646,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,1,801.0,0,2,2,0,4,244,4,3,8,8,0,0,1,6,0.0,0.0,1447,0,1,2,0,1812,1,3,3,0,10134,4,3,0,50,4,0.0,2,0,7,17,0,5,5,0,0,1,1,4,,8,0,6,801.0,80,1910,1950,2009
352,768,560,0,3,0,3,3,384.0,0.0,1,5,0.0,0.0,3,384.0,1,2,2,0,0,0,0,3,13,14,0,1,1,6,308.0,1.0,1328,1,1,4,0,1813,1,3,3,0,6000,4,3,0,50,4,0.0,2,0,3,17,12,7,5,2,0,1,1,4,,8,0,6,768.0,0,1950,1970,2009
353,861,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,1,861.0,1,2,2,0,4,128,4,3,8,8,0,0,1,6,288.0,2.0,861,0,1,4,2,1814,1,3,3,0,7404,0,3,0,30,4,0.0,2,0,11,17,0,6,4,0,0,1,1,4,,7,0,5,861.0,0,1920,1950,2009
354,612,0,0,1,0,4,4,0.0,0.0,6,6,0.0,0.0,4,0.0,0,2,2,0,0,25,2,3,8,8,0,0,1,6,308.0,1.0,612,0,1,1,2,1815,1,3,3,0,5925,0,3,0,30,4,0.0,2,0,10,17,0,4,2,0,0,1,1,4,,8,0,4,0.0,0,1940,1950,2009
355,792,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,1,624.0,1,2,2,0,4,81,4,2,11,12,0,2,1,6,287.0,1.0,792,0,1,4,2,1816,1,3,3,0,8520,4,3,0,30,4,0.0,2,0,2,17,0,8,5,2,0,1,1,4,,8,0,5,624.0,0,1923,1950,2009
356,833,677,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,1,677.0,1,2,2,0,4,160,2,2,12,13,0,0,2,6,720.0,2.0,1510,0,1,4,5,1817,1,2,3,0,9600,4,3,0,70,4,0.0,2,0,6,17,0,4,4,0,0,1,1,4,,8,0,7,677.0,0,1910,1950,2009
357,1090,917,0,3,0,1,2,0.0,0.0,5,5,0.0,0.0,1,917.0,1,0,2,0,0,0,4,3,11,3,0,0,2,6,357.0,1.0,2007,0,1,2,5,1818,1,0,3,0,8400,0,3,0,70,4,0.0,2,0,6,17,235,7,6,2,0,1,1,4,,8,0,8,917.0,0,1900,1950,2009
358,664,624,0,3,0,3,3,0.0,0.0,5,5,1.0,0.0,3,624.0,1,2,2,0,4,0,4,3,11,12,1,0,1,6,280.0,1.0,1288,0,1,0,5,1819,1,0,3,0,3600,4,3,0,70,4,0.0,2,0,5,17,103,7,6,0,0,1,1,4,,8,0,5,624.0,0,1917,2007,2009
359,816,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,3,624.0,1,2,2,0,4,0,4,3,11,12,1,0,1,6,0.0,0.0,816,0,1,0,2,1820,1,3,3,0,3300,4,3,0,30,0,0.0,2,0,6,17,33,3,4,0,0,1,1,4,,8,0,5,624.0,0,1910,1950,2009
360,1044,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,972.0,1,2,2,0,4,176,4,1,8,8,0,0,1,6,207.0,1.0,1480,0,1,0,0,1821,1,3,3,0,5400,4,3,436,50,4,0.0,2,0,9,17,0,6,6,2,0,1,1,3,,4,0,6,972.0,0,1920,1950,2009
361,780,741,0,4,0,3,3,0.0,0.0,5,5,0.0,0.0,3,741.0,1,2,2,0,4,238,4,3,8,8,0,2,1,6,640.0,3.0,1521,0,1,0,5,1822,1,2,3,0,9720,4,3,0,70,4,0.0,2,0,9,17,0,7,6,2,0,1,1,4,,8,0,8,741.0,0,1910,2002,2009
362,797,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,1,245.0,0,2,2,0,4,94,1,3,0,0,0,1,1,6,0.0,0.0,797,0,1,4,2,1823,1,3,3,0,9392,0,3,0,30,0,0.0,2,0,9,9,36,3,3,0,0,1,4,0,,8,0,5,245.0,0,1900,1950,2009
363,1432,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,1022.0,0,2,2,0,0,0,4,3,8,8,1,0,1,6,216.0,1.0,1432,0,1,4,2,1824,1,2,3,0,6615,4,3,0,30,3,0.0,2,0,9,3,61,6,6,2,0,1,1,4,,8,0,6,1022.0,266,1923,1950,2009
364,1001,653,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,297.0,1,6,2,0,4,0,4,3,14,15,1,1,2,6,336.0,1.0,1654,0,1,0,0,1825,1,3,3,0,4960,4,3,0,70,3,0.0,2,0,5,3,60,7,5,0,0,1,1,4,,8,0,7,297.0,244,1930,1982,2009
365,822,320,0,3,0,3,3,220.0,0.0,4,5,0.0,0.0,3,248.0,1,2,2,0,4,98,4,3,11,12,0,0,1,6,320.0,1.0,1142,0,1,2,0,1826,1,3,3,0,6000,0,3,0,50,4,444.0,1,0,6,3,0,5,5,2,0,1,1,4,,8,0,6,468.0,0,1924,1950,2009
366,995,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,3,960.0,1,2,2,0,4,51,4,3,8,8,0,0,1,6,264.0,1.0,995,0,1,2,2,1827,1,3,3,0,6120,4,3,0,30,4,0.0,2,0,3,3,15,6,5,2,0,1,1,0,,8,0,5,960.0,0,1925,1999,2009
367,994,588,150,3,0,0,3,273.0,0.0,3,5,0.0,0.0,3,679.0,1,2,2,0,0,34,4,3,13,14,1,0,2,6,250.0,1.0,1582,0,1,4,0,1828,1,3,3,0,6120,4,3,0,50,4,0.0,2,0,2,3,0,6,5,2,0,1,1,4,,8,0,6,952.0,189,1938,1950,2009
368,1072,0,0,2,0,3,3,134.0,0.0,3,5,1.0,0.0,3,938.0,1,2,2,0,4,105,1,3,13,14,0,0,1,6,1184.0,5.0,1072,0,1,4,2,1829,1,3,3,0,8635,4,3,0,30,4,0.0,2,0,8,3,0,5,5,1,0,1,3,4,,8,0,5,1072.0,0,1925,1950,2009
369,1048,720,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,1048.0,1,2,2,0,0,150,4,3,8,8,0,2,2,6,576.0,2.0,1768,0,1,2,5,1830,1,3,3,0,8094,4,3,0,70,4,0.0,2,0,6,17,0,6,6,2,0,1,1,4,,8,0,8,1048.0,0,1915,1950,2009
370,1272,672,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,672.0,1,2,2,0,4,0,2,3,13,14,0,0,2,3,216.0,1.0,1944,0,1,1,5,1831,1,3,3,0,9928,4,3,0,70,4,0.0,2,400,6,17,28,8,7,0,0,1,1,4,,8,0,8,672.0,24,1915,1994,2009
371,1088,1040,0,4,2,0,3,0.0,0.0,5,5,0.0,0.0,3,1040.0,0,2,2,0,4,0,4,3,8,8,0,0,2,5,0.0,0.0,2128,0,1,4,5,1832,2,3,0,0,3000,4,3,0,90,4,0.0,2,0,9,17,56,1,5,2,0,1,3,0,,8,0,11,1040.0,0,1922,1950,2009
372,1146,784,0,4,0,0,3,522.0,0.0,1,5,1.0,0.0,3,198.0,1,2,2,0,4,213,4,3,9,10,0,1,2,6,316.0,1.0,1930,0,1,1,5,1833,1,3,3,0,6876,4,3,0,70,4,0.0,2,0,8,9,0,5,6,2,0,1,1,4,,8,0,8,720.0,0,1927,1950,2009
373,741,686,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,483.0,1,1,2,0,4,112,4,3,13,14,0,0,1,6,379.0,1.0,1427,0,1,0,5,1834,1,2,0,1,5775,0,1,0,70,4,0.0,2,0,2,17,24,7,6,2,0,1,1,4,,8,0,7,483.0,0,1915,2002,2009
374,978,886,0,6,1,0,3,169.0,0.0,4,5,0.0,0.0,3,851.0,0,1,2,0,1,102,1,3,8,8,0,0,2,6,0.0,0.0,1864,1,1,4,4,1835,1,3,0,0,5852,0,2,0,190,4,188.0,3,0,5,17,188,5,7,0,0,1,1,4,,8,0,9,1020.0,0,1902,2000,2009
375,1204,462,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,1204.0,1,2,2,0,0,148,1,3,8,8,0,0,1,6,384.0,1.0,1666,0,1,4,0,1836,1,3,3,0,5160,0,3,0,50,4,0.0,2,0,8,9,0,6,6,2,0,1,1,4,,8,0,4,1204.0,0,1927,1950,2009
376,892,0,0,1,0,0,0,749.0,63.0,1,4,1.0,0.0,2,46.0,1,2,2,0,4,105,2,3,8,8,0,2,1,3,0.0,0.0,892,0,1,4,6,1837,1,2,3,0,5160,4,3,0,85,4,0.0,2,0,7,9,0,6,4,0,0,1,3,0,,0,160,5,858.0,0,1923,1950,2009
377,754,649,0,3,1,3,3,276.0,262.0,4,0,1.0,0.0,3,160.0,1,0,2,0,1,288,2,3,8,8,0,1,1,6,308.0,1.0,1403,1,1,0,5,1838,1,3,0,0,10320,4,3,0,190,4,0.0,2,0,2,9,0,7,6,2,0,1,1,4,,8,0,7,698.0,0,1915,1965,2009
378,704,0,0,2,0,3,3,0.0,0.0,5,5,0.0,1.0,1,560.0,1,2,2,0,0,24,2,3,8,8,0,1,1,6,220.0,1.0,704,0,1,0,2,1839,1,1,3,0,4280,4,0,0,20,3,0.0,2,0,9,19,0,9,4,2,0,1,1,4,,8,0,4,560.0,0,1946,2001,2009
379,1200,0,0,3,2,1,1,1200.0,0.0,2,5,3.0,0.0,2,0.0,1,2,2,0,4,0,2,3,9,10,0,1,3,6,0.0,0.0,1200,0,1,4,2,1840,1,3,3,0,10800,4,3,0,90,3,0.0,2,0,3,7,0,5,5,2,0,1,1,2,,8,0,5,1200.0,120,1987,1988,2009
380,1152,0,0,2,2,1,1,1152.0,0.0,2,5,2.0,0.0,2,0.0,1,2,2,0,4,0,4,3,9,10,0,2,2,6,252.0,1.0,1152,0,1,4,6,1841,2,3,3,0,10547,4,0,0,90,3,0.0,2,0,7,7,0,5,5,0,0,1,1,4,,8,0,6,1152.0,0,1978,1978,2009
