,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,DataType,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,TotFullBath,TotHalfBath,HouseAge,YrSinceRemod,TotSF,HasBasement,Has2Floor,HasGarage,HasPool,NewNeighborhood
827,1694,0,0,3,0,3,2,0.0,0.0,5,5,0.0,0.0,0,1694.0,1,2,2,0,4,0,4,2,5,5,1,2,2,6,856.0,3.0,1694,0,1,0,2,2288,1,2,3,0,11825,4,3,0,20,3,302.0,3,0,6,16,112,5,8,2,0,1,1,5,,6,0,7,1694.0,0,2006,2007,2007,2.0,0.0,5,4,1694,0,0,1,0,175.09727626459144
828,2122,0,0,2,0,3,1,1518.0,0.0,2,5,1.0,0.0,2,590.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,938.0,3.0,2122,1,1,0,2,2289,1,2,3,0,14333,0,3,0,20,3,0.0,2,0,11,16,142,5,8,2,0,1,1,5,,6,0,7,2108.0,130,2007,2007,2007,3.0,1.0,4,4,2122,1,0,1,0,175.09727626459144
829,1943,713,0,3,0,3,1,1304.0,0.0,2,5,1.0,0.0,0,630.0,1,2,2,0,4,0,4,0,5,5,1,2,2,6,1040.0,3.0,2656,1,1,0,5,2290,1,0,3,0,13641,4,3,0,60,3,456.0,1,0,12,16,58,5,9,2,0,1,3,5,,6,0,8,1934.0,268,2007,2007,2007,3.0,1.0,4,4,2656,1,1,1,0,175.09727626459144
830,1148,1402,0,4,0,3,3,0.0,0.0,5,5,0.0,0.0,0,1108.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,670.0,3.0,2550,1,1,0,5,2291,1,0,3,0,13440,4,3,0,60,3,190.0,1,0,3,16,39,5,8,2,0,1,3,5,,6,0,11,1108.0,120,2006,2007,2007,2.0,1.0,5,4,2550,0,1,1,0,175.09727626459144
831,2046,0,0,2,0,3,1,1430.0,0.0,2,5,1.0,0.0,0,564.0,1,2,2,0,4,0,4,0,12,13,2,2,2,6,878.0,3.0,2046,1,1,0,2,2292,1,0,3,0,15431,4,3,0,20,3,400.0,1,0,8,16,65,5,10,2,0,1,3,4,,8,175,7,1994.0,188,2005,2006,2007,3.0,1.0,6,5,2046,1,0,1,0,175.09727626459144
832,2552,0,0,3,0,3,1,1812.0,0.0,2,5,1.0,0.0,0,740.0,1,2,2,0,4,0,4,0,12,13,2,2,2,6,932.0,3.0,2552,0,1,0,2,2293,1,0,3,0,13891,4,3,0,20,3,456.0,3,0,10,16,28,5,9,2,0,1,3,5,,6,0,8,2552.0,130,2007,2007,2007,3.0,0.0,4,4,2552,1,0,1,0,175.09727626459144
833,1722,1036,0,4,0,3,1,0.0,0.0,5,5,0.0,0.0,0,1704.0,1,2,2,0,4,0,4,2,8,8,1,2,2,6,814.0,3.0,2758,1,1,0,5,2294,1,0,3,0,13654,1,0,0,60,3,365.0,1,0,5,16,55,5,9,2,0,1,1,4,,8,0,9,1704.0,282,2005,2006,2007,2.0,1.0,6,5,2758,0,1,1,0,175.09727626459144
834,2290,0,0,2,0,3,0,1684.0,0.0,2,5,2.0,0.0,0,636.0,1,2,2,0,4,0,4,0,5,5,1,2,2,6,1174.0,3.0,2290,1,1,0,2,2295,1,0,3,0,17169,1,1,0,20,3,970.0,1,0,8,16,30,5,10,2,0,1,3,5,,6,0,7,2320.0,192,2007,2007,2007,4.0,1.0,4,4,2290,1,0,1,0,175.09727626459144
835,1582,570,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1582.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,728.0,2.0,2152,1,1,0,5,2296,1,2,3,0,16659,0,0,0,60,3,0.0,2,0,6,16,368,5,8,2,0,1,1,5,,6,0,7,1582.0,0,2007,2008,2007,2.0,1.0,4,3,2152,0,1,1,0,175.09727626459144
836,958,1142,0,3,0,3,1,778.0,0.0,2,5,1.0,0.0,0,140.0,1,2,2,0,4,0,4,0,12,13,2,2,2,6,786.0,3.0,2100,1,1,0,5,2297,1,0,3,0,9709,4,0,0,60,3,120.0,3,0,9,16,104,5,8,2,0,1,1,5,,6,0,8,918.0,172,2007,2007,2007,3.0,1.0,4,4,2100,1,1,1,0,175.09727626459144
837,1802,0,0,3,0,3,1,0.0,0.0,5,5,0.0,0.0,0,1802.0,1,2,2,0,4,0,4,0,8,8,1,2,2,6,843.0,3.0,1802,1,1,0,2,2298,1,0,1,1,13615,0,0,0,20,3,510.0,3,0,6,16,105,5,9,2,0,1,3,4,,8,0,7,1802.0,158,2006,2006,2007,2.0,1.0,5,5,1802,0,0,1,0,175.09727626459144
838,1718,1238,0,5,0,3,0,0.0,0.0,5,5,0.0,0.0,2,1706.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,916.0,3.0,2956,1,1,0,5,2299,1,0,3,0,13069,4,0,0,60,3,502.0,1,0,8,16,50,5,8,2,0,1,1,4,,8,0,11,1706.0,194,2004,2004,2007,2.0,1.0,7,7,2956,0,1,1,0,175.09727626459144
839,1217,1168,0,3,0,3,2,938.0,0.0,2,5,1.0,0.0,0,379.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,818.0,3.0,2385,1,1,0,5,2300,1,2,3,0,14277,4,3,0,60,3,280.0,1,0,1,16,228,5,8,2,0,1,1,4,,8,0,7,1317.0,192,2003,2003,2007,3.0,1.0,8,8,2385,1,1,1,0,175.09727626459144
840,895,923,0,3,0,3,0,669.0,0.0,2,5,1.0,0.0,0,226.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,774.0,3.0,1818,1,1,0,5,2301,1,0,3,0,12568,4,3,0,60,3,246.0,3,0,8,16,104,5,8,2,0,1,3,5,,6,0,8,895.0,196,2007,2007,2007,3.0,1.0,4,4,1818,1,1,1,0,175.09727626459144
841,1614,0,0,3,0,3,2,1178.0,0.0,2,5,1.0,0.0,2,436.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,878.0,3.0,1614,0,1,0,2,2302,1,2,3,0,9926,4,0,0,20,3,210.0,1,0,5,16,38,5,7,2,0,1,1,4,,8,0,7,1614.0,100,2005,2006,2007,3.0,0.0,6,5,1614,1,0,1,0,175.09727626459144
842,1721,0,0,3,0,3,3,119.0,0.0,2,5,1.0,0.0,2,1602.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,554.0,2.0,1721,0,1,0,2,2303,1,2,3,0,9254,4,0,0,20,3,210.0,1,0,1,16,27,5,8,2,0,1,1,4,,8,0,7,1721.0,168,2005,2005,2007,3.0,0.0,6,6,1721,1,0,1,0,175.09727626459144
843,1298,530,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1298.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,876.0,3.0,1828,1,1,0,5,2304,1,2,3,0,10732,0,0,0,60,3,0.0,2,0,2,16,40,5,8,2,0,1,1,5,,6,0,7,1298.0,0,2006,2007,2007,2.0,1.0,5,4,1828,0,1,1,0,175.09727626459144
844,1302,0,0,1,3,3,0,866.0,0.0,0,5,1.0,0.0,2,436.0,1,2,2,0,4,0,4,2,12,13,1,2,1,6,631.0,2.0,1302,1,1,0,2,2305,1,2,3,0,3901,4,3,0,120,3,182.0,3,0,8,16,50,5,6,2,0,1,1,5,,6,0,5,1302.0,110,2005,2006,2007,2.0,1.0,6,5,1302,1,0,1,0,175.09727626459144
845,1302,0,0,1,3,3,0,1030.0,0.0,0,5,1.0,0.0,2,272.0,1,2,2,0,4,0,4,2,12,13,1,2,1,6,631.0,2.0,1302,1,1,0,2,2306,1,2,3,0,3903,4,3,0,120,3,182.0,3,0,5,16,50,5,6,2,0,1,1,4,,8,0,5,1302.0,110,2005,2006,2007,2.0,1.0,6,5,1302,1,0,1,0,175.09727626459144
846,1362,0,0,2,4,3,0,762.0,0.0,0,5,1.0,0.0,2,600.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,460.0,2.0,1362,0,1,0,2,2307,1,2,3,0,6289,4,0,0,120,3,256.0,3,0,6,16,28,5,6,2,0,1,1,4,,8,0,6,1362.0,192,2005,2006,2007,3.0,0.0,6,5,1362,1,0,1,0,175.09727626459144
847,1554,0,0,2,3,1,2,24.0,0.0,2,5,0.0,0.0,2,1530.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,627.0,2.0,1554,0,1,0,2,2308,1,2,3,0,4590,4,3,0,120,3,108.0,3,0,5,16,73,5,8,2,0,1,1,4,,1,0,6,1554.0,156,2006,2006,2007,2.0,0.0,5,5,1554,1,0,1,0,175.09727626459144
848,1577,0,0,2,4,3,3,848.0,0.0,2,5,1.0,0.0,0,729.0,1,2,2,0,4,0,4,0,8,8,1,2,2,6,564.0,2.0,1577,0,1,0,2,2309,1,0,3,0,7841,4,0,0,120,3,394.0,1,0,5,16,39,5,9,2,0,1,3,4,,8,0,6,1577.0,203,2005,2005,2007,3.0,0.0,6,6,1577,1,0,1,0,175.09727626459144
849,1324,0,0,2,4,3,3,24.0,0.0,2,5,0.0,0.0,2,1300.0,1,2,2,0,4,0,4,2,8,8,1,2,2,6,550.0,2.0,1324,0,1,0,2,2310,1,2,3,0,6240,4,3,0,120,3,176.0,1,0,9,16,38,5,8,2,0,1,3,5,,6,0,6,1324.0,0,2006,2006,2007,2.0,0.0,5,5,1324,1,0,1,0,175.09727626459144
850,1405,0,0,2,4,3,3,1000.0,0.0,2,5,1.0,0.0,2,405.0,1,2,2,0,4,0,4,2,12,15,1,2,2,6,478.0,2.0,1405,0,1,0,2,2311,1,2,3,0,3242,4,3,0,120,3,235.0,3,0,3,16,36,5,7,2,0,1,1,4,,8,0,6,1405.0,136,2003,2003,2007,3.0,0.0,8,8,1405,1,0,1,0,175.09727626459144
851,768,728,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,768.0,1,6,2,0,4,0,4,2,12,13,0,1,3,6,572.0,2.0,1496,0,1,0,5,2312,1,2,3,0,15810,4,0,0,60,3,,2,0,5,8,0,5,6,2,0,1,1,5,,6,0,7,768.0,100,2007,2007,2007,3.0,0.0,4,4,1496,0,1,1,0,100.61145080600333
852,768,768,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,768.0,1,6,2,0,4,0,4,2,12,13,1,2,2,6,400.0,2.0,1536,1,1,0,5,2313,1,2,3,0,10237,4,3,0,60,3,0.0,2,0,6,8,38,5,6,2,0,1,1,4,,8,0,6,768.0,100,2005,2006,2007,2.0,1.0,6,5,1536,0,1,1,0,100.61145080600333
853,608,850,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,608.0,1,6,2,0,4,0,4,3,12,13,0,2,2,6,454.0,2.0,1458,0,1,0,5,2314,1,2,3,0,13204,4,0,0,60,3,44.0,3,0,5,8,33,5,7,2,0,1,1,5,,6,0,6,608.0,100,2006,2007,2007,2.0,0.0,5,4,1458,0,1,1,0,100.61145080600333
854,738,757,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,738.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,440.0,2.0,1495,1,1,0,5,2315,1,2,3,0,8857,4,0,0,60,3,0.0,2,0,3,8,30,5,6,2,0,1,1,5,,6,0,7,738.0,100,2006,2006,2007,2.0,1.0,5,5,1495,0,1,1,0,100.61145080600333
855,698,1048,0,3,0,3,3,0.0,0.0,5,5,1.0,0.0,2,698.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,350.0,3.0,1746,1,1,0,5,2316,1,2,3,0,9729,4,0,0,60,3,0.0,2,0,6,8,34,5,6,2,0,1,1,5,,6,0,6,698.0,0,2006,2007,2007,3.0,1.0,5,4,1746,0,1,1,0,100.61145080600333
856,1326,0,0,3,0,3,0,918.0,0.0,2,5,1.0,0.0,2,408.0,1,2,2,0,4,0,4,3,12,13,0,2,2,6,388.0,2.0,1326,0,1,0,2,2317,1,2,3,0,12216,0,0,0,20,3,0.0,2,2000,6,8,23,5,6,2,0,1,1,4,,8,0,6,1326.0,120,2005,2005,2007,3.0,0.0,6,6,1326,1,0,1,0,100.61145080600333
857,752,752,0,3,0,3,0,0.0,0.0,5,5,0.0,0.0,2,752.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,440.0,2.0,1504,1,1,0,5,2318,1,2,3,0,8229,4,0,0,60,3,22.0,3,0,12,8,32,5,6,2,0,1,1,5,,6,0,6,752.0,100,2007,2007,2007,2.0,1.0,4,4,1504,0,1,1,0,100.61145080600333
858,728,728,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,728.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,400.0,2.0,1456,1,1,0,5,2319,1,2,3,0,7713,4,3,0,60,3,16.0,3,0,7,8,24,5,7,2,0,1,1,5,,6,0,7,728.0,100,2007,2007,2007,2.0,1.0,4,4,1456,0,1,1,0,100.61145080600333
859,1258,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1246.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,462.0,2.0,1258,0,1,0,2,2320,1,2,3,0,7697,4,3,0,20,3,0.0,1,0,8,8,0,6,7,2,0,1,1,5,,6,0,6,1246.0,0,2007,2007,2007,2.0,0.0,4,4,1258,0,0,1,0,100.61145080600333
860,1589,0,0,2,4,3,1,1084.0,0.0,2,5,1.0,0.0,2,322.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,630.0,3.0,1589,0,1,0,2,2321,1,2,3,0,3621,4,3,0,120,3,72.0,1,0,11,0,20,5,8,2,0,1,3,4,,8,0,7,1406.0,143,2003,2003,2007,3.0,0.0,8,8,1589,1,0,1,0,106.17009449694275
861,1266,0,0,2,0,3,0,0.0,0.0,5,5,0.0,0.0,2,1266.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,388.0,2.0,1266,0,1,0,2,2322,1,2,3,0,3710,4,3,0,20,3,16.0,1,0,8,0,16,5,7,2,0,1,1,5,,6,0,6,1266.0,100,2007,2007,2007,2.0,0.0,4,4,1266,0,0,1,0,106.17009449694275
862,1119,0,0,2,0,3,1,779.0,0.0,2,5,1.0,0.0,2,56.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,437.0,2.0,1119,0,1,0,7,2323,1,2,3,0,16219,4,1,0,80,3,0.0,2,0,4,8,24,5,7,2,0,1,1,4,,8,0,5,835.0,100,2004,2005,2007,3.0,0.0,7,6,1119,1,0,1,0,100.61145080600333
863,744,630,0,3,0,3,3,192.0,0.0,2,5,1.0,0.0,2,192.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,400.0,2.0,1374,1,1,0,7,2324,1,2,3,0,11084,0,0,0,80,3,0.0,2,0,6,8,0,5,7,2,0,1,1,3,,8,0,8,384.0,100,2004,2004,2007,3.0,1.0,7,7,1374,1,1,1,0,100.61145080600333
864,1525,0,0,3,0,3,0,0.0,0.0,5,5,0.0,0.0,2,1510.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,534.0,2.0,1525,1,1,0,2,2325,1,2,3,0,10936,4,0,0,20,3,0.0,2,0,4,8,18,5,7,2,0,1,1,5,,6,0,6,1510.0,100,2006,2006,2007,2.0,1.0,5,5,1525,0,0,1,0,100.61145080600333
865,754,640,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,384.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,400.0,2.0,1394,1,1,0,7,2326,1,2,3,0,11950,0,0,0,80,3,,2,0,10,8,0,5,7,2,0,1,1,4,,8,0,7,384.0,100,2003,2003,2007,2.0,1.0,8,8,1394,0,1,1,0,100.61145080600333
866,847,1101,0,4,0,3,3,0.0,0.0,5,5,0.0,0.0,2,847.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,434.0,2.0,1948,1,1,0,5,2327,1,2,3,0,7875,4,3,0,60,3,16.0,1,0,7,8,48,5,7,2,0,1,1,4,,8,0,8,847.0,0,2003,2003,2007,2.0,1.0,8,8,1948,0,1,1,0,100.61145080600333
867,864,1131,0,4,0,3,3,574.0,0.0,2,5,0.0,0.0,2,280.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,435.0,2.0,1995,1,1,0,5,2328,1,2,3,0,8740,4,0,0,60,3,0.0,2,0,7,8,48,5,7,2,0,1,1,4,,8,0,8,854.0,264,2002,2002,2007,2.0,1.0,9,9,1995,1,1,1,0,100.61145080600333
868,940,750,0,3,0,3,3,520.0,0.0,2,5,1.0,0.0,2,395.0,1,2,2,0,4,0,4,3,12,13,1,2,2,6,442.0,2.0,1690,1,1,0,5,2329,1,3,3,0,9487,4,0,0,60,3,0.0,2,0,6,8,50,5,6,2,0,1,1,4,,8,0,7,915.0,0,2000,2000,2007,3.0,1.0,11,11,1690,1,1,1,0,100.61145080600333
869,961,683,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,941.0,1,2,2,0,4,0,4,3,12,13,1,2,2,6,460.0,2.0,1644,1,1,0,5,2330,1,3,3,0,9649,4,0,0,60,3,0.0,2,0,5,8,42,5,6,2,0,1,1,4,,8,0,7,941.0,460,1999,2000,2007,2.0,1.0,12,11,1644,0,1,1,0,100.61145080600333
870,1779,772,0,4,0,3,0,1181.0,0.0,2,5,1.0,0.0,2,598.0,1,2,2,0,4,0,4,2,12,13,2,2,2,6,925.0,3.0,2551,1,1,0,5,2331,1,2,3,0,12191,4,0,0,60,3,515.0,1,0,6,15,61,5,8,2,0,1,3,4,,8,0,8,1779.0,76,1997,1998,2007,3.0,1.0,14,13,2551,1,1,1,0,167.59310728182325
871,1671,1407,0,4,0,3,1,672.0,0.0,2,5,1.0,0.0,0,736.0,1,2,2,0,4,0,4,2,8,8,1,2,2,6,806.0,3.0,3078,1,1,0,5,2332,1,2,3,0,10557,4,0,0,60,3,422.0,1,0,7,15,87,5,9,2,0,1,1,4,,8,0,9,1408.0,108,1998,1998,2007,3.0,1.0,13,13,3078,1,1,1,0,167.59310728182325
872,1411,1171,0,4,0,3,3,1048.0,0.0,2,5,1.0,0.0,2,341.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,758.0,3.0,2582,1,1,0,5,2333,1,2,3,0,11002,4,0,0,60,3,0.0,2,0,1,15,60,5,8,2,0,1,1,4,,8,0,9,1389.0,286,1998,1999,2007,3.0,1.0,13,12,2582,1,1,1,0,167.59310728182325
873,1108,1277,0,4,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1066.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,600.0,3.0,2385,1,1,0,5,2334,1,2,3,0,10790,4,3,0,60,3,275.0,1,0,5,15,38,5,7,2,0,1,1,4,,8,0,8,1066.0,120,1998,1998,2007,2.0,1.0,13,13,2385,0,1,1,0,167.59310728182325
874,1105,1097,0,4,0,3,3,335.0,0.0,2,5,1.0,0.0,0,770.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,517.0,2.0,2202,1,1,0,5,2335,1,2,3,0,11762,4,3,0,60,3,309.0,1,0,9,15,65,5,8,2,0,1,1,4,,8,144,9,1105.0,0,1992,1993,2007,3.0,1.0,19,18,2202,1,1,1,0,167.59310728182325
875,1335,1203,0,4,0,3,3,1225.0,0.0,2,5,0.0,0.0,2,100.0,1,2,2,0,4,0,2,2,12,13,1,2,2,6,933.0,3.0,2538,1,1,0,5,2336,1,2,3,0,9044,4,0,0,60,3,526.0,1,0,5,15,92,5,8,2,0,1,1,4,,8,0,8,1325.0,198,1996,1997,2007,2.0,1.0,15,14,2538,1,1,1,0,167.59310728182325
876,1369,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1369.0,1,1,2,0,4,0,4,2,12,13,0,2,2,6,605.0,2.0,1369,0,1,0,2,2337,1,2,3,0,9910,4,3,0,20,3,0.0,2,0,9,21,203,6,7,2,0,1,1,5,,6,0,5,1369.0,0,2007,2007,2007,2.0,0.0,4,4,1369,0,0,1,0,125.34741523068371
877,1542,0,0,3,0,3,3,1220.0,0.0,2,5,1.0,0.0,2,322.0,1,1,2,0,4,0,4,2,12,13,1,2,2,6,852.0,3.0,1542,0,1,0,2,2338,1,2,3,0,11830,4,3,0,20,3,164.0,1,0,7,21,110,5,8,2,0,1,1,5,,6,0,6,1542.0,168,2007,2007,2007,3.0,0.0,4,4,1542,1,0,1,0,125.34741523068371
878,1534,0,0,3,0,3,2,28.0,0.0,2,5,0.0,0.0,2,1496.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,484.0,2.0,1534,0,1,2,2,2339,1,2,3,0,10612,4,3,0,20,3,248.0,1,0,1,21,46,5,8,2,0,1,1,3,,8,0,7,1524.0,168,2006,2006,2007,2.0,0.0,5,5,1534,1,0,1,0,125.34741523068371
879,1966,0,0,1,0,3,0,1572.0,0.0,2,5,1.0,0.0,0,394.0,1,2,2,0,4,0,4,0,5,5,1,2,2,6,1092.0,3.0,1966,0,1,0,2,2340,1,0,3,0,12291,4,0,0,20,3,754.0,1,0,10,21,52,5,10,2,0,1,3,5,,6,0,6,1966.0,76,2007,2007,2007,3.0,0.0,4,4,1966,1,0,1,0,125.34741523068371
880,1528,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1528.0,1,1,2,0,4,0,4,2,12,13,1,2,3,6,480.0,2.0,1528,2,1,0,2,2341,1,2,3,0,9965,2,3,0,20,3,,2,0,9,21,228,5,7,2,0,1,1,5,,6,0,6,1528.0,0,2007,2007,2007,3.0,2.0,4,4,1528,0,0,1,0,125.34741523068371
881,1538,0,0,3,0,3,0,769.0,0.0,2,5,1.0,0.0,2,769.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,484.0,2.0,1538,0,1,0,2,2342,1,2,3,0,8847,4,3,0,20,3,148.0,1,0,12,21,40,5,8,2,0,1,1,4,,8,0,7,1538.0,146,2005,2005,2007,3.0,0.0,6,6,1538,1,0,1,0,125.34741523068371
882,1506,0,0,3,0,1,0,778.0,0.0,2,5,1.0,0.0,2,716.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,672.0,2.0,1506,0,1,0,2,2343,1,2,3,0,8251,4,3,0,20,3,143.0,1,0,4,21,35,5,7,2,0,1,1,4,,8,0,7,1494.0,192,2005,2006,2007,3.0,0.0,6,5,1506,1,0,1,0,125.34741523068371
883,982,995,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,982.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,574.0,3.0,1977,1,1,0,5,2344,1,2,3,0,9605,4,3,0,60,3,0.0,2,0,7,21,53,5,7,2,0,1,1,3,,8,0,7,982.0,240,2006,2006,2007,2.0,1.0,5,5,1977,0,1,1,0,125.34741523068371
884,1302,528,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1302.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,859.0,3.0,1830,1,1,0,5,2345,1,2,3,0,8778,4,3,0,60,3,0.0,2,0,3,21,40,5,8,2,0,1,1,4,,8,0,7,1302.0,0,2006,2006,2007,2.0,1.0,5,5,1830,0,1,1,0,125.34741523068371
885,1338,0,0,3,0,3,3,24.0,0.0,2,5,0.0,0.0,2,1314.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,598.0,2.0,1338,0,1,0,2,2346,1,2,3,0,8640,4,3,0,20,1,0.0,2,0,11,21,141,5,8,2,0,1,1,5,,6,0,6,1338.0,0,2007,2007,2007,2.0,0.0,4,4,1338,1,0,1,0,125.34741523068371
886,1335,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1335.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,575.0,2.0,1335,0,1,0,2,2347,1,2,3,0,9000,4,3,0,20,1,0.0,2,0,6,21,210,5,7,2,0,1,1,5,,6,0,6,1335.0,0,2006,2007,2007,2.0,0.0,5,4,1335,0,0,1,0,125.34741523068371
887,896,896,0,3,0,3,0,350.0,0.0,2,5,0.0,0.0,2,546.0,1,2,2,0,4,0,4,2,12,13,0,2,2,6,590.0,2.0,1792,1,1,0,5,2348,1,2,3,0,8640,4,3,0,60,1,0.0,2,0,11,21,96,5,8,2,0,1,1,5,,6,0,8,896.0,184,2007,2007,2007,2.0,1.0,4,4,1792,1,1,1,0,125.34741523068371
888,725,863,0,3,0,3,4,0.0,0.0,5,5,0.0,0.0,2,725.0,1,2,2,0,4,0,4,2,12,13,0,1,3,6,561.0,2.0,1588,0,1,0,5,2349,1,2,3,0,10411,0,3,0,60,1,0.0,2,0,7,21,0,5,5,2,0,1,1,5,,6,0,8,725.0,0,2007,2007,2007,3.0,0.0,4,4,1588,0,1,1,0,125.34741523068371
889,955,925,0,3,0,3,0,745.0,0.0,2,5,1.0,0.0,0,210.0,1,2,2,0,4,0,4,2,14,15,1,2,2,6,880.0,3.0,1880,1,1,0,5,2350,1,0,3,0,12217,4,0,0,60,1,,2,0,12,21,127,5,8,2,0,1,3,5,,6,0,8,955.0,168,2007,2007,2007,3.0,1.0,4,4,1880,1,1,1,0,125.34741523068371
890,1584,0,0,2,0,3,2,0.0,0.0,5,5,0.0,0.0,2,1574.0,1,2,2,0,4,0,4,0,5,5,1,2,2,6,594.0,2.0,1584,0,1,0,2,2351,1,0,3,0,10440,0,3,0,20,1,0.0,2,0,5,21,256,5,8,2,0,1,1,5,,6,0,6,1574.0,0,2007,2007,2007,2.0,0.0,4,4,1584,0,0,1,0,125.34741523068371
891,1685,0,0,2,0,3,0,0.0,0.0,5,5,0.0,0.0,2,1685.0,1,2,2,0,4,0,4,2,12,13,1,2,2,6,658.0,3.0,1685,0,1,0,2,2352,1,2,3,0,11824,0,0,0,20,1,298.0,1,0,4,21,63,5,8,2,0,1,1,4,,8,0,5,1685.0,112,2006,2006,2007,2.0,0.0,5,5,1685,0,0,1,0,125.34741523068371
892,1158,1285,0,4,0,3,0,0.0,0.0,5,5,0.0,0.0,2,1158.0,1,2,2,0,4,0,4,2,12,13,1,2,2,3,744.0,3.0,2443,1,1,0,5,2353,1,2,3,0,10625,4,3,0,60,1,353.0,1,0,6,21,127,5,6,2,0,1,1,4,,8,0,9,1158.0,193,2004,2004,2007,2.0,1.0,7,7,2443,0,1,1,0,125.34741523068371
893,1100,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1100.0,1,2,2,0,4,0,4,3,12,13,0,2,1,6,0.0,0.0,1100,1,1,0,2,2354,1,3,3,0,7500,4,3,0,20,3,0.0,2,0,6,20,136,5,6,2,0,1,1,5,,6,0,6,1100.0,0,2006,2007,2007,1.0,1.0,5,4,1100,0,0,0,0,100.0
894,1143,0,0,3,0,1,3,0.0,0.0,5,5,0.0,0.0,2,1143.0,1,2,2,0,4,0,4,2,12,13,0,2,1,6,0.0,0.0,1143,1,1,0,2,2355,1,2,3,0,7500,4,3,0,20,3,0.0,2,0,10,20,55,5,7,2,0,1,1,4,,8,0,5,1143.0,0,2006,2006,2007,1.0,1.0,5,5,1143,0,0,0,0,100.0
