,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,DataType,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,TotFullBath,TotHalfBath,HouseAge,YrSinceRemod,TotSF,HasBasement,Has2Floor,HasGarage,HasPool,SalePriceLog,NewNeighborhood
844,876,540,0,4,0,3,2,0.0,0.0,5,5,0.0,0.0,3,876.0,1,0,2,1,4,194,4,3,13,14,1,0,1,6,720.0,3.0,1416,1,1,2,0,845,1,3,3,0,12665,4,0,0,50,4,0.0,2,0,6,17,0,8,5,2,0,1,1,4,153900.0,8,0,7,876.0,418,1915,1950,2008,1.0,1.0,96,61,1416,0,1,1,0,11.94405831982697,66.14785992217898
845,1701,0,0,3,0,3,1,1390.0,0.0,0,5,1.0,0.0,2,0.0,1,5,2,1,4,0,4,3,6,6,2,1,2,3,611.0,2.0,1701,0,1,4,6,846,1,3,3,0,16647,1,0,0,85,3,0.0,2,0,1,19,0,5,5,2,0,1,1,4,171000.0,8,0,6,1390.0,0,1975,1981,2007,3.0,0.0,36,30,1701,1,0,1,0,12.049418835484797,75.04168982768205
846,1006,769,0,3,0,3,3,513.0,0.0,0,5,1.0,0.0,2,227.0,1,2,2,1,4,192,4,2,6,6,1,2,2,6,425.0,2.0,1775,1,1,0,5,847,1,2,3,0,9317,4,3,0,60,3,137.0,1,0,7,20,72,5,7,2,0,1,1,4,213000.0,8,0,7,740.0,234,1993,1993,2009,3.0,1.0,18,18,1775,1,1,1,0,12.269047444691562,100.0
847,864,0,0,3,0,3,0,460.0,0.0,1,5,1.0,0.0,3,404.0,1,2,2,1,4,0,4,3,6,10,1,1,1,6,338.0,1.0,864,0,1,0,2,848,1,3,3,0,15523,1,0,0,20,3,0.0,2,0,8,5,0,6,5,2,0,1,1,4,133500.0,8,0,5,864.0,0,1972,1972,2009,2.0,0.0,39,39,864,1,0,1,0,11.801856756822442,109.61645358532519
848,1307,1051,0,5,0,3,3,0.0,0.0,5,5,0.0,0.0,3,907.0,1,2,2,1,4,0,4,3,13,14,1,0,3,6,360.0,2.0,2358,0,1,4,0,849,1,3,0,0,45600,4,1,0,50,3,0.0,2,0,9,4,40,8,6,2,0,1,1,4,240000.0,8,175,10,907.0,486,1908,1997,2008,3.0,0.0,103,14,2358,0,1,1,0,12.388394202324129,111.31183991106171
849,1094,761,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,528.0,1,1,2,1,4,0,2,2,9,10,1,1,2,6,512.0,2.0,1855,1,1,0,7,850,1,3,3,0,9600,2,3,0,80,3,360.0,1,0,8,24,100,7,6,2,0,1,3,4,187000.0,8,0,7,528.0,113,1976,1994,2007,2.0,1.0,35,17,1855,0,1,1,0,12.138863895836725,121.17843246247915
850,848,0,0,1,4,3,0,659.0,0.0,2,5,1.0,0.0,2,189.0,1,2,2,1,4,0,4,2,12,13,0,2,1,6,420.0,2.0,848,0,1,0,2,851,1,2,3,0,4435,4,3,0,120,4,170.0,1,0,11,5,0,5,6,2,0,1,1,4,131500.0,8,0,3,848.0,140,2003,2003,2007,2.0,0.0,8,8,848,1,0,1,0,11.786762130599957,109.61645358532519
851,1456,0,0,2,4,3,1,0.0,0.0,5,5,0.0,0.0,2,1273.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,400.0,2.0,1456,0,1,0,2,852,1,2,3,0,3196,4,3,0,120,3,40.0,1,0,5,0,20,5,8,2,0,1,1,4,215000.0,8,0,7,1273.0,143,2003,2003,2006,2.0,0.0,8,8,1456,0,0,1,0,12.2783933071098,106.17009449694275
852,918,728,0,4,0,3,3,364.0,0.0,4,5,0.0,0.0,3,554.0,1,2,2,1,4,0,2,3,8,8,2,1,2,6,240.0,1.0,1646,0,1,2,4,853,1,3,3,0,7128,4,3,0,75,3,0.0,2,0,8,6,0,5,7,2,0,1,1,4,164000.0,8,126,7,918.0,0,1941,1950,2007,2.0,0.0,70,61,1646,1,1,1,0,12.007621706806335,111.51973318510284
853,1445,0,0,3,0,3,1,564.0,0.0,4,5,0.0,0.0,3,563.0,1,2,2,1,4,0,2,3,8,6,1,1,1,6,645.0,2.0,1445,1,1,4,7,854,1,3,3,0,12095,0,0,0,80,3,115.0,1,0,8,12,0,6,6,2,0,1,1,4,158000.0,8,0,7,1127.0,180,1964,1964,2009,1.0,1.0,47,47,1445,1,0,1,0,11.970350312009105,77.82101167315176
854,1779,0,0,3,0,3,2,306.0,1085.0,0,4,1.0,0.0,3,372.0,1,2,2,1,4,0,4,3,13,10,1,1,1,6,454.0,2.0,1779,1,1,4,2,855,1,3,3,0,17920,4,3,0,20,3,0.0,2,0,7,19,418,4,5,2,0,1,3,0,170000.0,8,312,6,1763.0,0,1955,1974,2006,2.0,1.0,56,37,1779,1,0,1,0,12.043553716032399,75.04168982768205
855,1040,0,0,3,0,3,3,659.0,0.0,0,5,1.0,0.0,3,381.0,1,2,2,1,4,0,2,3,6,6,0,1,1,6,260.0,1.0,1040,1,1,0,2,856,1,3,3,0,6897,0,0,0,20,3,0.0,2,0,4,19,104,8,5,2,0,1,1,4,127000.0,8,0,6,1040.0,0,1962,2010,2010,2.0,1.0,49,1,1040,1,0,1,0,11.751942365440728,75.04168982768205
856,1026,0,0,3,0,1,1,505.0,435.0,2,3,1.0,0.0,2,0.0,1,2,2,1,4,34,4,3,9,6,0,1,1,6,576.0,2.0,1026,0,1,4,7,857,1,3,2,1,10970,4,0,0,80,3,0.0,2,0,10,5,0,6,6,2,0,1,1,4,147000.0,8,0,5,940.0,0,1978,1978,2008,2.0,0.0,33,33,1026,1,0,1,0,11.898187865760873,109.61645358532519
857,702,779,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,702.0,1,2,2,1,4,0,4,3,6,6,1,2,2,6,343.0,2.0,1481,1,1,2,5,858,1,3,3,0,8125,4,3,0,60,3,0.0,2,0,3,8,36,5,6,2,0,1,1,4,174000.0,8,0,6,702.0,0,1994,1995,2009,2.0,1.0,17,16,1481,0,1,1,0,12.066810578196666,100.61145080600333
858,1370,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1090.0,1,2,2,1,4,0,4,3,6,6,1,1,2,6,479.0,2.0,1370,0,1,4,2,859,1,3,3,0,10400,4,3,0,20,3,189.0,1,0,6,14,0,5,7,2,0,1,1,3,152000.0,8,0,6,1090.0,0,1976,1976,2009,2.0,0.0,35,35,1370,0,0,1,0,11.931635799828413,101.66759310728182
859,1512,1142,0,4,0,3,2,619.0,0.0,1,5,1.0,0.0,3,435.0,1,3,2,1,4,0,4,3,6,6,1,1,2,6,619.0,2.0,2654,1,1,4,5,860,1,2,3,0,11029,0,0,0,60,3,220.0,1,0,8,14,65,7,6,2,0,1,1,4,250000.0,8,222,9,1054.0,0,1968,1984,2006,3.0,1.0,43,27,2654,1,1,1,0,12.429216196844383,101.66759310728182
860,912,514,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,912.0,1,2,2,1,4,0,4,2,13,14,1,0,1,6,216.0,1.0,1426,1,1,2,0,861,1,2,3,0,7642,0,3,0,50,3,0.0,2,0,6,6,240,8,7,2,0,1,1,4,189950.0,8,0,7,912.0,0,1918,1998,2007,1.0,1.0,93,13,1426,0,1,1,0,12.154516158615772,111.51973318510284
861,1039,0,0,3,1,3,2,841.0,0.0,1,5,1.0,0.0,3,198.0,1,2,2,1,4,0,4,3,9,6,0,2,1,6,504.0,2.0,1039,1,1,0,2,862,1,3,3,0,11625,4,3,0,190,3,0.0,2,0,4,19,0,4,5,2,0,1,3,4,131500.0,8,0,6,1039.0,0,1965,1965,2010,2.0,1.0,46,46,1039,1,0,1,0,11.786762130599957,75.04168982768205
862,1097,0,0,3,0,3,3,338.0,0.0,2,5,0.0,0.0,2,702.0,1,2,2,1,4,0,4,3,6,10,0,2,2,6,480.0,2.0,1097,0,1,4,2,863,1,3,3,0,9672,0,3,0,20,3,0.0,2,0,5,20,0,5,6,2,0,1,3,4,152000.0,8,0,6,1040.0,0,1984,1985,2010,2.0,0.0,27,26,1097,1,0,1,0,11.931635799828413,100.0
863,1148,0,0,3,0,3,3,1148.0,0.0,1,5,1.0,0.0,3,0.0,1,2,2,1,4,0,4,3,3,10,0,1,1,6,672.0,1.0,1148,0,1,4,2,864,1,3,3,0,7931,4,3,0,20,3,0.0,2,0,7,12,0,5,5,2,0,1,3,4,132500.0,8,0,6,1148.0,0,1959,1959,2009,2.0,0.0,52,52,1148,1,0,1,0,11.794337924408413,77.82101167315176
864,1372,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,0,1372.0,1,2,2,1,4,0,4,2,12,13,0,2,2,6,529.0,2.0,1372,0,1,0,2,865,1,2,3,0,8640,4,3,0,20,1,0.0,2,0,5,21,140,5,7,2,0,1,1,5,250580.0,6,0,6,1372.0,0,2007,2008,2008,2.0,0.0,4,3,1372,0,0,1,0,12.431533509799543,125.34741523068371
865,1002,0,0,3,0,3,3,828.0,0.0,1,5,1.0,0.0,3,174.0,1,2,2,1,4,0,4,3,8,8,0,1,1,6,902.0,2.0,1002,0,1,4,2,866,1,3,3,0,8750,4,0,0,20,3,76.0,1,0,8,12,0,6,5,2,0,1,1,4,148500.0,8,0,5,1002.0,0,1970,1970,2009,2.0,0.0,41,41,1002,1,0,1,0,11.908340237224891,77.82101167315176
866,1646,0,0,3,0,3,0,0.0,0.0,5,5,0.0,0.0,2,1638.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,870.0,3.0,1646,0,1,0,2,867,1,2,1,0,10656,4,0,0,20,3,274.0,3,0,11,23,80,5,8,2,0,1,1,5,248900.0,6,0,6,1638.0,192,2006,2007,2007,2.0,0.0,5,4,1646,0,0,1,0,12.424806488355683,127.00111172873818
867,1120,0,0,3,0,3,3,932.0,0.0,0,5,1.0,0.0,3,108.0,1,1,2,1,4,0,4,3,12,13,0,1,1,6,544.0,2.0,1120,1,1,4,2,868,1,1,3,0,6970,0,3,0,20,3,0.0,2,400,5,19,0,5,4,2,0,1,1,4,129000.0,8,0,5,1040.0,168,1961,1961,2007,2.0,1.0,50,50,1120,1,0,1,0,11.76756768334381,75.04168982768205
868,1547,720,0,2,0,4,4,0.0,0.0,6,6,0.0,0.0,4,0.0,1,1,2,1,4,0,4,3,9,10,1,3,2,6,672.0,2.0,2320,0,1,2,5,869,1,3,3,0,14762,0,1,53,60,3,0.0,2,0,5,8,144,6,5,1,0,1,1,4,169000.0,8,0,7,0.0,120,1948,1950,2006,2.0,0.0,63,61,2267,0,1,1,0,12.037653993905211,100.61145080600333
869,1062,887,0,3,0,3,3,750.0,0.0,2,5,1.0,0.0,2,300.0,1,2,2,1,4,0,4,2,8,8,1,2,2,6,574.0,2.0,1949,1,1,0,5,870,1,2,3,0,9938,4,3,0,60,3,246.0,1,0,6,20,90,5,7,2,0,1,1,4,236000.0,8,0,8,1050.0,156,1993,1994,2010,3.0,1.0,18,17,1949,1,1,1,0,12.371587084007746,100.0
870,894,0,0,2,0,3,3,0.0,0.0,5,5,0.0,0.0,3,894.0,0,4,2,1,4,0,4,3,8,8,0,1,1,6,308.0,1.0,894,0,1,2,2,871,1,3,3,0,6600,4,3,0,20,3,0.0,2,0,8,12,0,5,5,2,0,1,3,4,109500.0,8,0,5,894.0,0,1962,1962,2009,1.0,0.0,49,49,894,0,0,1,0,11.603679828238693,77.82101167315176
871,804,878,0,3,0,3,3,505.0,0.0,2,5,0.0,0.0,2,299.0,1,2,2,1,4,0,4,3,12,13,0,2,2,6,523.0,2.0,1682,1,1,0,5,872,1,2,3,0,8750,4,3,0,60,3,116.0,1,0,6,5,77,5,6,2,0,1,1,4,200500.0,8,0,7,804.0,0,1998,1998,2010,2.0,1.0,13,13,1682,1,1,1,0,12.20856952572876,109.61645358532519
872,910,0,0,3,0,3,0,0.0,0.0,5,5,0.0,0.0,3,105.0,1,2,2,1,4,150,4,2,14,15,0,4,1,6,414.0,2.0,910,0,1,2,2,873,1,2,3,0,8892,0,3,0,20,3,0.0,2,0,10,12,0,7,5,2,0,1,1,4,116000.0,8,0,5,105.0,196,1953,1996,2008,1.0,0.0,58,15,910,0,0,1,0,11.661345470088502,77.82101167315176
873,1036,0,0,3,0,3,3,375.0,0.0,4,5,0.0,0.0,3,457.0,1,2,2,1,4,0,4,2,6,6,1,1,1,6,288.0,1.0,1268,0,1,2,2,874,1,3,3,0,12144,4,3,232,40,3,0.0,2,0,9,12,28,7,5,2,0,1,1,4,133000.0,8,0,6,832.0,0,1949,1950,2009,1.0,0.0,62,61,1036,1,0,1,0,11.79810440720389,77.82101167315176
874,676,455,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,676.0,1,0,2,1,4,0,4,3,13,14,0,1,1,6,200.0,1.0,1131,1,1,0,0,875,1,3,3,0,5720,4,3,0,50,4,0.0,2,0,8,17,0,6,5,2,0,1,1,0,66500.0,8,0,5,676.0,26,1941,1950,2009,1.0,1.0,70,61,1131,0,1,1,0,11.104957226643945,66.14785992217898
875,1184,1426,0,4,0,3,0,64.0,0.0,2,5,0.0,0.0,2,1120.0,1,2,2,1,4,0,4,2,5,5,1,2,2,6,550.0,2.0,2610,1,1,0,5,876,1,0,3,0,9000,4,3,0,60,1,0.0,2,0,8,21,364,5,8,2,0,1,1,5,303477.0,6,0,11,1184.0,208,2007,2007,2007,2.0,1.0,4,4,2610,1,1,1,0,12.623061104072981,125.34741523068371
876,1040,0,0,3,0,3,1,633.0,0.0,0,5,1.0,0.0,3,431.0,1,2,2,1,4,0,4,3,6,10,0,2,1,6,648.0,2.0,1040,0,1,2,2,877,1,3,1,1,25286,4,3,0,20,3,0.0,2,0,1,11,0,5,4,2,0,1,1,4,132250.0,8,0,5,1064.0,0,1963,1963,2007,2.0,0.0,48,48,1040,1,0,1,0,11.792449349720545,85.32518065591995
877,1462,762,0,4,0,3,3,1170.0,0.0,2,5,1.0,0.0,0,292.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,738.0,3.0,2224,1,1,0,5,878,1,0,3,0,8834,4,3,0,60,3,216.0,3,0,6,16,0,5,9,2,0,1,3,4,350000.0,8,0,10,1462.0,184,2004,2005,2009,3.0,1.0,7,6,2224,1,1,1,0,12.765688433465597,175.09727626459144
878,1155,0,0,3,0,3,0,899.0,0.0,0,5,1.0,0.0,3,210.0,1,2,2,1,4,0,4,3,6,6,0,1,1,3,576.0,2.0,1155,0,1,4,6,879,1,2,3,0,11782,4,0,0,85,3,0.0,2,400,6,19,0,7,5,2,0,1,1,4,148000.0,8,0,6,1109.0,192,1961,1995,2010,2.0,0.0,50,16,1155,1,0,1,0,11.904967552746252,75.04168982768205
879,864,0,0,3,0,3,3,646.0,0.0,0,5,1.0,0.0,3,218.0,1,2,2,1,4,0,2,2,12,13,0,1,1,6,336.0,1.0,864,0,1,0,2,880,1,3,3,0,7000,1,0,0,20,3,90.0,1,0,7,5,0,8,5,2,0,1,1,4,136500.0,8,0,6,864.0,0,1978,2005,2009,2.0,0.0,33,6,864,1,0,1,0,11.824079893607152,109.61645358532519
880,1090,0,0,2,0,1,3,980.0,0.0,0,5,1.0,0.0,0,110.0,1,2,2,1,4,0,4,3,12,13,0,2,1,6,450.0,2.0,1090,1,1,2,2,881,1,3,3,0,7024,4,3,0,20,3,0.0,2,0,6,7,49,5,5,2,0,1,1,4,157000.0,8,0,5,1090.0,0,2005,2006,2007,2.0,1.0,6,5,1090,1,0,1,0,11.964001084330445,67.67648693718733
881,1187,530,0,3,0,3,2,902.0,0.0,3,5,0.0,0.0,2,254.0,1,2,2,1,4,0,2,2,6,6,1,1,2,6,400.0,2.0,1717,1,1,0,0,882,1,2,3,0,13758,1,0,0,50,3,117.0,1,0,4,23,36,5,7,2,0,1,1,4,187500.0,8,0,7,1156.0,168,1990,1991,2007,2.0,1.0,21,20,1717,1,1,1,0,12.141534124392603,127.00111172873818
882,808,785,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,808.0,1,2,2,1,4,0,4,3,12,13,1,2,2,6,389.0,2.0,1593,1,1,2,5,883,1,3,3,0,9636,0,0,0,60,3,0.0,2,0,12,8,40,5,6,2,0,1,1,4,178000.0,8,0,7,808.0,342,1992,1993,2009,2.0,1.0,19,18,1593,0,1,1,0,12.089538829274222,100.61145080600333
883,954,795,0,5,0,0,3,0.0,0.0,5,5,1.0,0.0,3,795.0,0,2,2,1,4,0,4,2,13,14,0,2,1,6,440.0,1.0,2230,0,1,4,3,884,1,3,0,0,6204,4,3,481,75,3,0.0,2,0,3,18,188,5,4,2,0,1,1,4,118500.0,8,0,10,795.0,0,1912,1950,2006,2.0,0.0,99,61,1749,0,1,1,0,11.682668239557323,77.54307948860479
884,892,0,0,3,0,3,3,432.0,0.0,1,5,0.0,0.0,3,460.0,1,2,2,1,4,0,4,3,6,6,0,1,1,6,288.0,1.0,892,0,1,4,2,885,1,3,3,0,7150,4,3,0,20,3,60.0,1,0,7,12,0,5,5,2,0,1,1,4,100000.0,8,0,5,892.0,0,1967,1967,2009,1.0,0.0,44,44,892,1,0,1,0,11.512925464970229,77.82101167315176
885,1709,0,0,2,4,3,0,1238.0,0.0,2,5,1.0,0.0,0,460.0,1,2,2,1,4,0,4,2,8,8,1,2,2,6,506.0,2.0,1709,0,1,0,2,886,1,2,3,0,5119,1,0,0,120,1,60.0,1,0,1,21,65,5,9,2,0,1,1,0,328900.0,1,0,5,1698.0,97,1999,2000,2008,3.0,0.0,12,11,1709,1,0,1,0,12.703509032177148,125.34741523068371
886,1712,0,0,4,2,3,3,528.0,0.0,3,5,0.0,0.0,3,1098.0,1,2,2,1,4,0,4,3,8,8,0,1,2,6,588.0,2.0,1712,0,1,0,2,887,2,3,3,0,8393,0,3,0,90,3,122.0,1,0,6,12,54,5,5,2,0,1,1,3,145000.0,8,0,8,1626.0,272,1959,2005,2006,2.0,0.0,52,6,1712,1,0,1,0,11.884489021402711,77.82101167315176
887,872,521,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,3,816.0,1,2,2,1,4,0,2,3,8,8,0,2,1,6,300.0,1.0,1393,1,1,4,0,888,1,3,3,0,16466,4,0,0,50,3,0.0,2,0,4,7,0,7,5,2,0,1,1,4,135500.0,8,265,8,816.0,121,1955,1955,2008,1.0,1.0,56,56,1393,0,1,1,0,11.816726919301892,67.67648693718733
888,2217,0,0,4,0,1,1,351.0,823.0,0,4,1.0,0.0,3,1043.0,1,2,2,1,4,0,2,2,13,14,1,2,2,6,621.0,2.0,2217,0,1,0,2,889,1,2,3,1,15865,4,0,0,20,3,0.0,2,0,10,12,207,6,8,2,0,5,0,4,268000.0,8,224,8,2217.0,81,1970,1970,2007,3.0,0.0,41,41,2217,1,0,1,0,12.498742259492994,77.82101167315176
889,1505,0,162,2,0,3,3,1024.0,0.0,1,5,1.0,0.0,3,481.0,1,1,2,1,4,0,4,3,13,14,1,1,1,6,505.0,2.0,1505,0,1,0,2,890,1,3,3,0,12160,4,3,0,20,3,90.0,1,0,2,12,0,4,6,2,0,1,3,4,149500.0,8,0,6,1505.0,0,1953,1953,2009,2.0,0.0,58,58,1505,1,0,1,0,11.915051671812877,77.82101167315176
890,672,252,0,3,0,3,2,0.0,0.0,5,5,0.0,0.0,3,672.0,1,0,2,1,4,0,2,3,8,8,1,1,1,6,576.0,2.0,924,0,1,0,0,891,1,3,3,0,8064,0,3,0,50,3,0.0,2,2000,7,12,0,7,5,2,0,1,1,4,122900.0,8,0,6,672.0,0,1949,2006,2007,1.0,0.0,62,5,924,0,1,1,0,11.719126295554126,77.82101167315176
891,918,765,0,3,0,3,3,226.0,500.0,3,4,0.0,0.0,3,192.0,1,2,2,1,4,0,4,3,6,6,1,1,2,6,440.0,2.0,1683,1,1,2,5,892,1,3,3,0,11184,4,3,0,60,3,92.0,1,0,7,19,0,5,6,2,0,1,3,4,172500.0,8,0,7,918.0,243,1978,1978,2009,2.0,1.0,33,33,1683,1,1,1,0,12.058152515453552,75.04168982768205
892,1068,0,0,3,0,3,3,663.0,0.0,2,5,0.0,1.0,3,396.0,1,2,2,1,4,0,4,3,6,6,0,1,1,6,264.0,1.0,1068,0,1,4,2,893,1,3,3,0,8414,4,3,0,20,3,0.0,2,0,2,19,0,8,6,2,0,1,3,4,154500.0,8,0,6,1059.0,192,1963,2003,2006,1.0,1.0,48,8,1068,1,0,1,0,11.947949375319936,75.04168982768205
893,1383,0,0,3,0,3,2,1064.0,0.0,1,5,1.0,0.0,2,319.0,1,4,2,1,4,0,4,3,13,10,1,2,1,6,354.0,1.0,1383,0,1,4,2,894,1,3,3,0,13284,4,3,0,20,3,0.0,2,0,6,19,116,5,5,2,0,1,1,4,165000.0,8,0,6,1383.0,511,1954,1954,2008,2.0,0.0,57,57,1383,1,0,1,0,12.013700752882718,75.04168982768205
894,1535,0,0,4,2,4,4,0.0,0.0,6,6,0.0,0.0,4,0.0,1,2,2,1,4,0,4,3,9,10,0,3,2,6,400.0,2.0,1535,0,1,4,2,895,2,3,0,0,7018,4,3,0,90,3,0.0,2,0,6,20,0,5,5,2,0,1,1,2,118858.0,8,0,8,0.0,0,1979,1979,2009,2.0,0.0,32,32,1535,0,0,1,0,11.685684782260491,100.0
895,983,813,0,4,0,3,3,400.0,0.0,1,5,1.0,0.0,3,380.0,1,2,2,1,4,0,4,3,6,6,1,1,1,6,483.0,2.0,1796,1,1,4,5,896,1,3,3,0,7056,4,3,0,60,3,415.0,1,0,10,12,50,5,6,2,0,1,3,4,140000.0,8,0,8,780.0,0,1963,1963,2008,2.0,1.0,48,48,1796,1,1,1,0,11.84939770159144,77.82101167315176
896,951,0,0,2,0,3,3,285.0,0.0,0,5,0.0,0.0,3,666.0,0,2,2,1,4,0,4,3,13,14,0,0,1,6,327.0,1.0,951,0,1,0,2,897,1,3,3,0,8765,4,3,0,30,4,0.0,2,0,4,9,28,6,4,2,0,1,1,0,106500.0,8,0,6,951.0,0,1936,1950,2006,1.0,0.0,75,61,951,1,0,1,0,11.575900264131617,57.25403001667593
897,1120,1120,0,6,2,4,4,0.0,0.0,6,6,0.0,0.0,4,0.0,1,1,2,1,4,0,4,3,9,10,0,3,2,6,528.0,2.0,2240,0,1,4,5,898,2,3,3,0,7018,4,3,0,90,3,0.0,2,0,6,20,0,5,5,2,0,1,1,2,142953.0,8,0,12,0.0,154,1979,1979,2009,2.0,0.0,32,32,2240,0,1,1,0,11.870271183889114,100.0
898,2364,0,0,2,0,3,1,2188.0,0.0,2,5,1.0,0.0,0,142.0,1,2,2,1,4,0,4,0,12,13,2,2,2,6,820.0,3.0,2364,1,1,0,2,899,1,0,3,0,12919,4,0,0,20,3,760.0,3,0,3,16,67,5,9,2,0,1,3,5,611657.0,6,0,11,2330.0,0,2009,2010,2010,3.0,1.0,2,1,2364,1,0,1,0,13.323926946863102,175.09727626459144
899,1236,0,0,3,0,3,3,465.0,0.0,1,5,0.0,0.0,3,447.0,1,1,2,1,4,0,4,3,6,10,1,1,1,6,288.0,1.0,1236,0,1,4,2,900,1,3,3,0,6993,4,3,0,20,3,0.0,2,0,6,19,0,7,5,2,0,1,1,4,135000.0,8,0,6,912.0,0,1961,1994,2006,1.0,0.0,50,17,1236,1,0,1,0,11.813030057420567,75.04168982768205
900,858,0,0,2,0,3,3,322.0,0.0,0,5,0.0,0.0,3,536.0,1,2,2,1,4,0,4,3,6,6,0,1,1,6,684.0,1.0,858,0,1,4,2,901,1,3,3,0,7340,4,0,0,20,3,0.0,2,0,6,12,0,6,4,2,0,1,1,4,110000.0,8,0,4,858.0,0,1971,1971,2007,1.0,0.0,40,40,858,1,0,1,0,11.608235644774552,77.82101167315176
901,1306,0,0,2,0,3,2,860.0,0.0,1,5,1.0,0.0,3,132.0,1,2,2,1,4,0,2,3,8,8,0,1,1,6,756.0,1.0,1306,0,1,4,2,902,1,3,3,0,8712,4,0,0,20,3,0.0,2,0,5,12,0,7,5,2,0,1,3,4,153000.0,8,0,5,992.0,0,1957,2000,2009,2.0,0.0,54,11,1306,1,0,1,0,11.938193200374572,77.82101167315176
902,807,702,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,783.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,393.0,2.0,1509,1,1,0,5,903,1,2,3,0,7875,4,3,0,60,3,0.0,2,0,7,8,75,5,7,2,0,1,1,4,180000.0,8,0,8,783.0,0,2003,2003,2006,2.0,1.0,8,8,1509,0,1,1,0,12.100712129872347,100.61145080600333
903,1670,0,0,3,0,3,3,0.0,0.0,5,5,0.0,0.0,2,1670.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,690.0,3.0,1670,0,1,0,2,904,1,2,1,0,14859,1,0,0,20,3,27.0,1,0,8,8,60,5,7,2,0,1,3,5,240000.0,6,0,7,1670.0,144,2006,2006,2006,2.0,0.0,5,5,1670,0,0,1,0,12.388394202324129,100.61145080600333
904,902,0,0,3,0,3,3,599.0,0.0,2,5,0.0,0.0,3,277.0,1,2,2,1,4,0,4,3,6,14,0,1,1,6,288.0,1.0,902,0,1,4,2,905,1,3,3,0,6173,4,0,0,20,3,75.0,1,0,8,19,0,6,5,2,0,1,1,4,125500.0,8,0,6,876.0,0,1967,1967,2007,1.0,0.0,44,44,902,1,0,1,0,11.740061037553975,75.04168982768205
905,1063,0,0,3,0,3,3,354.0,290.0,4,3,1.0,0.0,3,412.0,1,2,2,1,4,164,4,3,6,6,0,1,1,6,280.0,1.0,1063,0,1,4,2,906,1,3,3,0,9920,4,3,0,20,3,110.0,3,0,2,12,0,5,5,2,0,1,1,4,128000.0,8,0,6,1056.0,0,1954,1954,2010,2.0,0.0,57,57,1063,1,0,1,0,11.759785542901755,77.82101167315176
906,1636,0,0,3,0,3,3,63.0,0.0,2,5,1.0,0.0,2,1560.0,1,2,2,1,4,0,4,2,12,13,1,2,2,6,865.0,3.0,1636,0,1,0,2,907,1,2,3,0,13501,0,0,0,20,3,208.0,3,0,6,21,60,5,8,2,0,1,1,4,255000.0,8,0,8,1623.0,0,2006,2006,2007,3.0,0.0,5,5,1636,1,0,1,0,12.449018824140563,125.34741523068371
907,1020,1037,0,3,0,3,3,223.0,0.0,4,5,0.0,0.0,2,794.0,1,2,2,1,4,0,4,2,3,3,1,1,1,6,180.0,1.0,2057,1,1,2,0,908,1,2,3,0,11500,4,0,0,50,3,0.0,2,0,6,6,0,7,7,2,0,1,1,4,250000.0,8,322,6,1017.0,0,1936,1987,2006,1.0,1.0,75,24,2057,1,1,1,0,12.429216196844383,111.51973318510284
908,902,0,0,2,0,3,0,301.0,324.0,1,0,1.0,0.0,2,239.0,1,2,2,1,4,0,4,3,6,6,0,1,1,6,484.0,2.0,902,0,1,4,2,909,1,3,2,1,8885,4,0,0,20,3,0.0,2,0,6,11,0,5,5,2,0,1,1,4,131000.0,8,0,5,864.0,164,1983,1983,2006,2.0,0.0,28,28,902,1,0,1,0,11.782952602183288,85.32518065591995
